Sales per customer,Category Name,Customer Country,Customer Id,Department Name,Market,Order Country,Order Item Product Price,Sales,Order Profit Per Order,Order Region,Product Name,Product Price
288.4200134,Sporting Goods,EE. UU.,19397,Fitness,Pacific Asia,Vietnam,327.75,327.75,77.87000275,Southeast Asia,Smart watch,327.75
285.1400146,Sporting Goods,Puerto Rico,19396,Fitness,Pacific Asia,Vietnam,327.75,327.75,82.69000244,Southeast Asia,Smart watch,327.75
278.5899963,Sporting Goods,EE. UU.,19395,Fitness,Pacific Asia,Vietnam,327.75,327.75,69.65000153,Southeast Asia,Smart watch,327.75
275.3099976,Sporting Goods,EE. UU.,19394,Fitness,Pacific Asia,Vietnam,327.75,327.75,134.8999939,Southeast Asia,Smart watch,327.75
272.0299988,Sporting Goods,Puerto Rico,19393,Fitness,Pacific Asia,China,327.75,327.75,-199.3999939,Eastern Asia,Smart watch,327.75
268.7600098,Sporting Goods,EE. UU.,19392,Fitness,Pacific Asia,China,327.75,327.75,-215,Eastern Asia,Smart watch,327.75
262.2000122,Sporting Goods,Puerto Rico,19391,Fitness,Pacific Asia,Corea del Sur,327.75,327.75,82.0699997,Eastern Asia,Smart watch,327.75
245.8099976,Sporting Goods,EE. UU.,19390,Fitness,Pacific Asia,Filipinas,327.75,327.75,76.94000244,Southeast Asia,Smart watch,327.75
327.75,Sporting Goods,EE. UU.,19389,Fitness,Pacific Asia,Filipinas,327.75,327.75,-540.789978,Southeast Asia,Smart watch,327.75
324.4700012,Sporting Goods,Puerto Rico,19388,Fitness,Pacific Asia,India,327.75,327.75,-146.0099945,South Asia,Smart watch,327.75
321.2000122,Sporting Goods,EE. UU.,19387,Fitness,Pacific Asia,India,327.75,327.75,93.15000153,South Asia,Smart watch,327.75
317.9200134,Sporting Goods,Puerto Rico,19386,Fitness,Pacific Asia,India,327.75,327.75,149.4199982,South Asia,Smart watch,327.75
314.6400146,Sporting Goods,EE. UU.,19385,Fitness,Pacific Asia,India,327.75,327.75,31.45999908,South Asia,Smart watch,327.75
311.3599854,Sporting Goods,Puerto Rico,19384,Fitness,Pacific Asia,India,327.75,327.75,0,South Asia,Smart watch,327.75
309.7200012,Sporting Goods,EE. UU.,19383,Fitness,Pacific Asia,Indonesia,327.75,327.75,151.7599945,Southeast Asia,Smart watch,327.75
304.8099976,Sporting Goods,EE. UU.,19382,Fitness,Pacific Asia,Indonesia,327.75,327.75,146.3099976,Southeast Asia,Smart watch,327.75
298.25,Sporting Goods,EE. UU.,19381,Fitness,Pacific Asia,Indonesia,327.75,327.75,20.87999916,Southeast Asia,Smart watch,327.75
294.980011,Sporting Goods,Puerto Rico,19380,Fitness,Pacific Asia,Australia,327.75,327.75,95.87000275,Oceania,Smart watch,327.75
288.4200134,Sporting Goods,EE. UU.,19379,Fitness,Pacific Asia,Tailandia,327.75,327.75,135.5599976,Southeast Asia,Smart watch,327.75
285.1400146,Sporting Goods,Puerto Rico,19378,Fitness,Pacific Asia,Tailandia,327.75,327.75,74.13999939,Southeast Asia,Smart watch,327.75
278.5899963,Sporting Goods,EE. UU.,19377,Fitness,Pacific Asia,Bangladés,327.75,327.75,78,South Asia,Smart watch,327.75
275.3099976,Sporting Goods,Puerto Rico,19376,Fitness,Pacific Asia,Bangladés,327.75,327.75,-183.6300049,South Asia,Smart watch,327.75
272.0299988,Sporting Goods,EE. UU.,19375,Fitness,Pacific Asia,India,327.75,327.75,98.75,South Asia,Smart watch,327.75
268.7600098,Sporting Goods,Puerto Rico,19374,Fitness,Pacific Asia,India,327.75,327.75,26.87999916,South Asia,Smart watch,327.75
262.2000122,Sporting Goods,EE. UU.,19373,Fitness,Pacific Asia,Tailandia,327.75,327.75,91.76999664,Southeast Asia,Smart watch,327.75
245.8099976,Sporting Goods,Puerto Rico,19372,Fitness,Pacific Asia,Tailandia,327.75,327.75,-180.1799927,Southeast Asia,Smart watch,327.75
327.75,Sporting Goods,EE. UU.,19371,Fitness,Pacific Asia,Australia,327.75,327.75,-251.3800049,Oceania,Smart watch,327.75
324.4700012,Sporting Goods,Puerto Rico,19370,Fitness,Pacific Asia,Australia,327.75,327.75,-237.8399963,Oceania,Smart watch,327.75
321.2000122,Sporting Goods,EE. UU.,19369,Fitness,Pacific Asia,Malasia,327.75,327.75,28.27000046,Southeast Asia,Smart watch,327.75
317.9200134,Sporting Goods,EE. UU.,19368,Fitness,Pacific Asia,China,327.75,327.75,87.43000031,Eastern Asia,Smart watch,327.75
314.6400146,Sporting Goods,Puerto Rico,19367,Fitness,Pacific Asia,China,327.75,327.75,82.75,Eastern Asia,Smart watch,327.75
311.3599854,Sporting Goods,EE. UU.,19366,Fitness,Pacific Asia,Singapur,327.75,327.75,116.7600021,Southeast Asia,Smart watch,327.75
309.7200012,Sporting Goods,Puerto Rico,19365,Fitness,Pacific Asia,Australia,327.75,327.75,148.6699982,Oceania,Smart watch,327.75
304.8099976,Sporting Goods,EE. UU.,19364,Fitness,Pacific Asia,China,327.75,327.75,-72.54000092,Eastern Asia,Smart watch,327.75
298.25,Sporting Goods,EE. UU.,19363,Fitness,Pacific Asia,China,327.75,327.75,146.1399994,Eastern Asia,Smart watch,327.75
294.980011,Sporting Goods,EE. UU.,19362,Fitness,Pacific Asia,China,327.75,327.75,129.7899933,Eastern Asia,Smart watch,327.75
288.4200134,Sporting Goods,Puerto Rico,19361,Fitness,Pacific Asia,China,327.75,327.75,112.4800034,Eastern Asia,Smart watch,327.75
285.1400146,Sporting Goods,Puerto Rico,19360,Fitness,Pacific Asia,China,327.75,327.75,76.98999786,Eastern Asia,Smart watch,327.75
278.5899963,Sporting Goods,EE. UU.,19359,Fitness,Pacific Asia,China,327.75,327.75,75.22000122,Eastern Asia,Smart watch,327.75
275.3099976,Sporting Goods,EE. UU.,19358,Fitness,Pacific Asia,Australia,327.75,327.75,123.8899994,Oceania,Smart watch,327.75
272.0299988,Sporting Goods,Puerto Rico,19357,Fitness,Pacific Asia,Australia,327.75,327.75,133.3000031,Oceania,Smart watch,327.75
268.7600098,Sporting Goods,EE. UU.,19356,Fitness,Pacific Asia,Australia,327.75,327.75,90.83999634,Oceania,Smart watch,327.75
262.2000122,Sporting Goods,Puerto Rico,19355,Fitness,Pacific Asia,Australia,327.75,327.75,-43.79000092,Oceania,Smart watch,327.75
245.8099976,Sporting Goods,EE. UU.,19354,Fitness,Pacific Asia,India,327.75,327.75,92.18000031,South Asia,Smart watch,327.75
327.75,Sporting Goods,EE. UU.,19353,Fitness,Pacific Asia,India,327.75,327.75,40.97000122,South Asia,Smart watch,327.75
324.4700012,Sporting Goods,Puerto Rico,19352,Fitness,Pacific Asia,Vietnam,327.75,327.75,45.43000031,Southeast Asia,Smart watch,327.75
321.2000122,Sporting Goods,EE. UU.,19351,Fitness,Pacific Asia,India,327.75,327.75,144.5399933,South Asia,Smart watch,327.75
317.9200134,Sporting Goods,Puerto Rico,19350,Fitness,Pacific Asia,China,327.75,327.75,31.79000092,Eastern Asia,Smart watch,327.75
120,Women's Apparel,Puerto Rico,8707,Golf,LATAM,Guatemala,50,150,57.59999847,Central America,Nike Men's Dri-FIT Victory Golf Polo,50
112.5,Women's Apparel,Puerto Rico,12069,Golf,LATAM,Nicaragua,50,150,12.71000004,Central America,Nike Men's Dri-FIT Victory Golf Polo,50
254.9700012,Cardio Equipment,Puerto Rico,9597,Footwear,Pacific Asia,Arabia Saudí,99.98999786,299.9700012,95.62000275,West Asia,Nike Men's Free 5.0+ Running Shoe,99.98999786
113.9700012,Shop By Sport,Puerto Rico,9702,Golf,Pacific Asia,Nueva Zelanda,39.99000168,119.9700012,35.33000183,Oceania,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
254.9700012,Cardio Equipment,Puerto Rico,1362,Footwear,Pacific Asia,Turquía,99.98999786,299.9700012,-19.12000084,West Asia,Nike Men's Free 5.0+ Running Shoe,99.98999786
178.1699982,Cleats,Puerto Rico,9467,Apparel,Pacific Asia,Indonesia,59.99000168,179.9700012,28.51000023,Southeast Asia,Perfect Fitness Perfect Rip Deck,59.99000168
172.7700043,Cleats,Puerto Rico,9114,Apparel,Pacific Asia,Mongolia,59.99000168,179.9700012,12.96000004,Eastern Asia,Perfect Fitness Perfect Rip Deck,59.99000168
170.0700073,Cleats,Puerto Rico,2546,Apparel,Pacific Asia,Indonesia,59.99000168,179.9700012,36.22999954,Southeast Asia,Perfect Fitness Perfect Rip Deck,59.99000168
163.7700043,Cleats,Puerto Rico,2240,Apparel,Pacific Asia,China,59.99000168,179.9700012,6.21999979,Eastern Asia,Perfect Fitness Perfect Rip Deck,59.99000168
152.9700012,Cleats,Puerto Rico,11650,Apparel,Pacific Asia,Australia,59.99000168,179.9700012,-102.0299988,Oceania,Perfect Fitness Perfect Rip Deck,59.99000168
150,Women's Apparel,Puerto Rico,2546,Golf,Pacific Asia,Indonesia,50,150,64.5,Southeast Asia,Nike Men's Dri-FIT Victory Golf Polo,50
95.98000336,Shop By Sport,Puerto Rico,10368,Golf,Pacific Asia,Australia,39.99000168,119.9700012,44.15000153,Oceania,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
65.30999756,Trade-In,Puerto Rico,6489,Outdoors,Pacific Asia,Australia,21.98999977,65.97000122,-4.110000134,Oceania,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977
35.97999954,Trade-In,Puerto Rico,10533,Outdoors,Pacific Asia,India,15.98999977,47.97000122,-57.56000137,South Asia,Glove It Urban Brick Golf Towel,15.98999977
156.5700073,Cleats,Puerto Rico,11292,Apparel,USCA,Estados Unidos,59.99000168,179.9700012,28.18000031,West of USA,Perfect Fitness Perfect Rip Deck,59.99000168
114.7200012,Tennis & Racquet,Puerto Rico,7864,Fitness,USCA,Estados Unidos,44.99000168,134.9700012,34.41999817,West of USA,Nike Men's Comfort 2 Slide,44.99000168
293.9700012,Cardio Equipment,Puerto Rico,47,Footwear,USCA,Estados Unidos,99.98999786,299.9700012,-215.4799957,West of USA,Nike Men's Free 5.0+ Running Shoe,99.98999786
278.9700012,Cardio Equipment,Puerto Rico,6405,Footwear,USCA,Estados Unidos,99.98999786,299.9700012,72.52999878,East of USA,Nike Men's Free 5.0+ Running Shoe,99.98999786
152.9700012,Cleats,Puerto Rico,6405,Apparel,USCA,Estados Unidos,59.99000168,179.9700012,53.54000092,East of USA,Perfect Fitness Perfect Rip Deck,59.99000168
145.5,Women's Apparel,Puerto Rico,11169,Golf,USCA,Estados Unidos,50,150,66.93000031,US Center,Nike Men's Dri-FIT Victory Golf Polo,50
139.5,Women's Apparel,Puerto Rico,2426,Golf,USCA,Estados Unidos,50,150,13.94999981,South of  USA,Nike Men's Dri-FIT Victory Golf Polo,50
335.9700012,Cardio Equipment,Puerto Rico,8133,Footwear,Africa,SudAfrica,99.98999786,399.9599915,59.13000107,Southern Africa,Nike Men's Free 5.0+ Running Shoe,99.98999786
122.8399963,Electronics,Puerto Rico,1429,Outdoors,Africa,SudAfrica,31.98999977,127.9599991,42.99000168,Southern Africa,Bridgestone e6 Straight Distance NFL Carolina,31.98999977
395.9599915,Cardio Equipment,Puerto Rico,9120,Footwear,Europe,Alemania,99.98999786,399.9599915,138.5899963,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
126.6800003,Electronics,Puerto Rico,12221,Footwear,Europe,Francia,31.98999977,127.9599991,0,Western Europe,Under Armour Women's Ignite Slide,31.98999977
391.9599915,Cardio Equipment,Puerto Rico,9415,Footwear,Europe,Alemania,99.98999786,399.9599915,141.1100006,Western Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
227.9600067,Cleats,Puerto Rico,10018,Apparel,Europe,Reino Unido,59.99000168,239.9600067,77.05000305,Northern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
201.5700073,Cleats,Puerto Rico,54,Apparel,Europe,Reino Unido,59.99000168,239.9600067,58.45000076,Northern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
201.5700073,Cleats,Puerto Rico,542,Apparel,Europe,Alemania,59.99000168,239.9600067,17.73999977,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
200,Women's Apparel,Puerto Rico,724,Golf,Europe,Francia,50,200,-146.6000061,Western Europe,Nike Men's Dri-FIT Victory Golf Polo,50
156.7599945,Shop By Sport,Puerto Rico,8897,Golf,Europe,Francia,39.99000168,159.9600067,54.86999893,Western Europe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
190,Women's Apparel,Puerto Rico,7112,Golf,Europe,Rumania,50,200,83.59999847,Eastern Europe,Nike Men's Dri-FIT Victory Golf Polo,50
189,Women's Apparel,Puerto Rico,10018,Golf,Europe,Reino Unido,50,200,85.05000305,Northern Europe,Nike Men's Dri-FIT Victory Golf Polo,50
186,Women's Apparel,Puerto Rico,1086,Golf,Europe,Reino Unido,50,200,-148.8000031,Northern Europe,Nike Men's Dri-FIT Victory Golf Polo,50
145.5599976,Shop By Sport,Puerto Rico,7112,Golf,Europe,Ucrania,39.99000168,159.9600067,-33.91999817,Eastern Europe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
180,Women's Apparel,Puerto Rico,2916,Golf,Europe,Reino Unido,50,200,68.40000153,Northern Europe,Nike Men's Dri-FIT Victory Golf Polo,50
127.9700012,Shop By Sport,Puerto Rico,11329,Golf,Europe,Francia,39.99000168,159.9600067,37.11000061,Western Europe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
84.97000122,Accessories,Puerto Rico,7112,Outdoors,Europe,Ucrania,24.98999977,99.95999908,-25.48999977,Eastern Europe,Team Golf Pittsburgh Steelers Putter Grip,24.98999977
395.9599915,Cardio Equipment,Puerto Rico,11339,Footwear,LATAM,Guatemala,99.98999786,399.9599915,186.1000061,Central America,Nike Men's Free 5.0+ Running Shoe,99.98999786
339.9700012,Cardio Equipment,Puerto Rico,10166,Footwear,LATAM,República Dominicana,99.98999786,399.9599915,38.41999817,Caribbean,Nike Men's Free 5.0+ Running Shoe,99.98999786
335.9700012,Cardio Equipment,Puerto Rico,3091,Footwear,LATAM,México,99.98999786,399.9599915,131.0299988,Central America,Nike Men's Free 5.0+ Running Shoe,99.98999786
239.9600067,Cleats,Puerto Rico,5007,Apparel,LATAM,México,59.99000168,239.9600067,93.58000183,Central America,Perfect Fitness Perfect Rip Deck,59.99000168
203.9700012,Cleats,Puerto Rico,1070,Apparel,LATAM,México,59.99000168,239.9600067,-25.5,Central America,Perfect Fitness Perfect Rip Deck,59.99000168
201.5700073,Cleats,Puerto Rico,6871,Apparel,LATAM,México,59.99000168,239.9600067,98.76999664,Central America,Perfect Fitness Perfect Rip Deck,59.99000168
189,Women's Apparel,Puerto Rico,2339,Golf,LATAM,Brasil,50,200,90.72000122,South America,Nike Men's Dri-FIT Victory Golf Polo,50
135.9700012,Shop By Sport,Puerto Rico,5007,Golf,LATAM,México,39.99000168,159.9600067,61.18000031,Central America,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
170,Women's Apparel,Puerto Rico,4232,Golf,LATAM,Honduras,50,200,-115.5999985,Central America,Nike Men's Dri-FIT Victory Golf Polo,50
203.8000031,Electronics,Puerto Rico,8986,Outdoors,LATAM,Brasil,51.99000168,207.9600067,50.95000076,South America,Titleist Pro V1x High Numbers Personalized Go,51.99000168
94.45999908,Accessories,Puerto Rico,6491,Outdoors,Pacific Asia,China,24.98999977,99.95999908,-69.90000153,Eastern Asia,Team Golf St. Louis Cardinals Putter Grip,24.98999977
227.9600067,Cleats,Puerto Rico,9114,Apparel,Pacific Asia,Mongolia,59.99000168,239.9600067,14.13000011,Eastern Asia,Perfect Fitness Perfect Rip Deck,59.99000168
215.9600067,Cleats,Puerto Rico,5564,Apparel,Pacific Asia,Nueva Zelanda,59.99000168,239.9600067,84.23000336,Oceania,Perfect Fitness Perfect Rip Deck,59.99000168
196.7700043,Cleats,Puerto Rico,7955,Apparel,Pacific Asia,Irán,59.99000168,239.9600067,51.15999985,South Asia,Perfect Fitness Perfect Rip Deck,59.99000168
153.5599976,Shop By Sport,Puerto Rico,5728,Golf,Pacific Asia,Australia,39.99000168,159.9600067,51.90000153,Oceania,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
192,Women's Apparel,Puerto Rico,1362,Golf,Pacific Asia,Turquía,50,200,62.40000153,West Asia,Nike Men's Dri-FIT Victory Golf Polo,50
151.9600067,Shop By Sport,Puerto Rico,9704,Golf,Pacific Asia,Vietnam,39.99000168,159.9600067,3.799999952,Southeast Asia,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
189,Women's Apparel,Puerto Rico,8485,Golf,Pacific Asia,Myanmar (Birmania),50,200,90.72000122,Southeast Asia,Nike Men's Dri-FIT Victory Golf Polo,50
131.1699982,Shop By Sport,Puerto Rico,11216,Golf,Pacific Asia,Japón,39.99000168,159.9600067,13.11999989,Eastern Asia,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
164,Women's Apparel,Puerto Rico,4741,Golf,Pacific Asia,Turquía,50,200,50.84000015,West Asia,Nike Men's Dri-FIT Victory Golf Polo,50
95.95999908,Accessories,Puerto Rico,12160,Outdoors,Pacific Asia,Australia,24.98999977,99.95999908,-76.76999664,Oceania,Team Golf St. Louis Cardinals Putter Grip,24.98999977
166,Women's Apparel,Puerto Rico,11292,Golf,USCA,Estados Unidos,50,200,76.36000061,West of USA,Nike Men's Dri-FIT Victory Golf Polo,50
126.6800003,Electronics,Puerto Rico,6352,Footwear,USCA,Estados Unidos,31.98999977,127.9599991,36.74000168,West of USA,Under Armour Women's Ignite PIP VI Slide,31.98999977
208.7700043,Cleats,Puerto Rico,5870,Apparel,USCA,Estados Unidos,59.99000168,239.9600067,102.2900009,West of USA,Perfect Fitness Perfect Rip Deck,59.99000168
191.9700012,Cleats,Puerto Rico,11776,Apparel,USCA,Estados Unidos,59.99000168,239.9600067,95.98000336,US Center,Perfect Fitness Perfect Rip Deck,59.99000168
179.9700012,Cleats,Puerto Rico,7060,Apparel,USCA,Estados Unidos,59.99000168,239.9600067,67.48999786,East of USA,Perfect Fitness Perfect Rip Deck,59.99000168
179.9700012,Cleats,Puerto Rico,3466,Apparel,USCA,Estados Unidos,59.99000168,239.9600067,-53.99000168,South of  USA,Perfect Fitness Perfect Rip Deck,59.99000168
179.9700012,Cleats,Puerto Rico,11776,Apparel,USCA,Estados Unidos,59.99000168,239.9600067,56.33000183,US Center,Perfect Fitness Perfect Rip Deck,59.99000168
145.5599976,Shop By Sport,Puerto Rico,2426,Golf,USCA,Estados Unidos,39.99000168,159.9600067,48.04000092,South of  USA,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
170,Women's Apparel,Puerto Rico,2426,Golf,USCA,Estados Unidos,50,200,52.70000076,South of  USA,Nike Men's Dri-FIT Victory Golf Polo,50
434.9599915,Cardio Equipment,Puerto Rico,1834,Footwear,Africa,República Democrática del Congo,99.98999786,499.9500122,-652.4299927,Central Africa,Nike Men's Free 5.0+ Running Shoe,99.98999786
227.5,Women's Apparel,Puerto Rico,9451,Golf,Africa,Marruecos,50,250,76.90000153,North Africa,Nike Men's Dri-FIT Victory Golf Polo,50
499.9500122,Cardio Equipment,Puerto Rico,2439,Footwear,Europe,Italia,99.98999786,499.9500122,174.9799957,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
439.9599915,Cardio Equipment,Puerto Rico,6416,Footwear,Europe,Italia,99.98999786,499.9500122,114.3899994,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
290.9500122,Cleats,Puerto Rico,6310,Apparel,Europe,Alemania,59.99000168,299.9500122,136.75,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
248.9600067,Cleats,Puerto Rico,9029,Apparel,Europe,Países Bajos,59.99000168,299.9500122,18.67000008,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
248.9600067,Cleats,Puerto Rico,295,Apparel,Europe,Austria,59.99000168,299.9500122,84.15000153,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
245.9600067,Cleats,Puerto Rico,9011,Apparel,Europe,Alemania,59.99000168,299.9500122,-67.63999939,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
195.9499969,Girls' Apparel,Puerto Rico,6416,Golf,Europe,Italia,39.99000168,199.9499969,50.95000076,Southern Europe,TYR Boys' Team Digi Jammer,39.99000168
227.5,Women's Apparel,Puerto Rico,3570,Golf,Europe,Francia,50,250,102.3799973,Western Europe,Nike Men's Dri-FIT Victory Golf Polo,50
225,Women's Apparel,Puerto Rico,1577,Golf,Europe,Reino Unido,50,250,29.25,Northern Europe,Nike Men's Dri-FIT Victory Golf Polo,50
225,Women's Apparel,Puerto Rico,1086,Golf,Europe,Reino Unido,50,250,58.5,Northern Europe,Nike Men's Dri-FIT Victory Golf Polo,50
179.9600067,Shop By Sport,Puerto Rico,1568,Golf,Europe,Francia,39.99000168,199.9499969,-33.83000183,Western Europe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168
225,Women's Apparel,Puerto Rico,3570,Golf,Europe,Francia,50,250,84.37999725,Western Europe,Nike Men's Dri-FIT Victory Golf Polo,50
212.5,Women's Apparel,Puerto Rico,9029,Golf,Europe,Países Bajos,50,250,-170,Western Europe,Nike Men's Dri-FIT Victory Golf Polo,50
212.5,Women's Apparel,Puerto Rico,9047,Golf,Europe,Alemania,50,250,78.62999725,Western Europe,Nike Men's Dri-FIT Victory Golf Polo,50
290.5,Girls' Apparel,Puerto Rico,724,Golf,Europe,Francia,70,350,-72.62999725,Western Europe,adidas Youth Germany Black/Red Away Match Soc,70
205,Women's Apparel,Puerto Rico,9120,Golf,Europe,Alemania,50,250,-5.130000114,Western Europe,Nike Men's Dri-FIT Victory Golf Polo,50
96.94999695,Golf Balls,Puerto Rico,7603,Outdoors,Europe,Rumania,19.98999977,99.94999695,25.20999908,Eastern Europe,Glove It Women's Imperial Golf Glove,19.98999977
240,Women's Apparel,Puerto Rico,6746,Golf,LATAM,México,50,250,112.8000031,Central America,Nike Men's Dri-FIT Victory Golf Polo,50
158.3500061,Electronics,Puerto Rico,5007,Footwear,LATAM,México,31.98999977,159.9499969,6.809999943,Central America,Under Armour Women's Ignite PIP VI Slide,31.98999977
351.9899902,Strength Training,Puerto Rico,1566,Footwear,Europe,Países Bajos,399.9899902,399.9899902,105.5999985,Western Europe,GoPro HERO3+ Black Edition Camera,399.9899902
86.98999786,Cardio Equipment,Puerto Rico,2918,Footwear,Europe,Italia,99.98999786,99.98999786,40.88999939,Southern Europe,Nike Men's Free 5.0+ Running Shoe,99.98999786
23.51000023,Electronics,Puerto Rico,1491,Footwear,Europe,Finlandia,27.98999977,27.98999977,-1.389999986,Northern Europe,Under Armour Kids' Mercenary Slide,27.98999977
461.480011,Crafts,Puerto Rico,14915,Apparel,Europe,Italia,461.480011,461.480011,144.4400024,Southern Europe,Porcelain crafts,461.480011
129.9900055,Men's Footwear,Puerto Rico,9619,Apparel,Europe,Italia,129.9900055,129.9900055,48.09999847,Southern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
299.9899902,Cleats,Puerto Rico,1566,Apparel,Europe,Países Bajos,299.9899902,299.9899902,144,Western Europe,Total Gym 1400,299.9899902
129.9900055,Men's Footwear,Puerto Rico,778,Apparel,Europe,Francia,129.9900055,129.9900055,11.18000031,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
129.9900055,Men's Footwear,Puerto Rico,2363,Apparel,Europe,Francia,129.9900055,129.9900055,-9.75,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
129.9900055,Men's Footwear,Puerto Rico,5898,Apparel,Europe,Alemania,129.9900055,129.9900055,-23.79000092,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
129.9900055,Men's Footwear,Puerto Rico,1948,Apparel,Europe,Alemania,129.9900055,129.9900055,24.44000053,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
59.38999939,Cleats,Puerto Rico,1820,Apparel,Europe,Rusia,59.99000168,59.99000168,29.70000076,Eastern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
456.8699951,Crafts,Puerto Rico,14770,Apparel,Europe,Reino Unido,461.480011,461.480011,114.2200012,Northern Europe,Porcelain crafts,461.480011
128.6900024,Men's Footwear,Puerto Rico,1962,Apparel,Europe,Reino Unido,129.9900055,129.9900055,61.77000046,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
128.6900024,Men's Footwear,Puerto Rico,7175,Apparel,Europe,Reino Unido,129.9900055,129.9900055,16.72999954,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
128.6900024,Men's Footwear,Puerto Rico,1222,Apparel,Europe,Reino Unido,129.9900055,129.9900055,16.72999954,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
128.6900024,Men's Footwear,Puerto Rico,487,Apparel,Europe,Finlandia,129.9900055,129.9900055,-11.0699997,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
128.6900024,Men's Footwear,Puerto Rico,2217,Apparel,Europe,España,129.9900055,129.9900055,-90.08000183,Southern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
128.6900024,Men's Footwear,Puerto Rico,2918,Apparel,Europe,Italia,129.9900055,129.9900055,46.70999908,Southern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
456.8699951,Crafts,Puerto Rico,14824,Apparel,Europe,Francia,461.480011,461.480011,22.84000015,Western Europe,Porcelain crafts,461.480011
128.6900024,Men's Footwear,Puerto Rico,778,Apparel,Europe,Francia,129.9900055,129.9900055,34.75,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
128.6900024,Men's Footwear,Puerto Rico,2363,Apparel,Europe,Francia,129.9900055,129.9900055,41.8199997,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
128.6900024,Men's Footwear,Puerto Rico,2078,Apparel,Europe,Alemania,129.9900055,129.9900055,34.75,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
58.79000092,Cleats,Puerto Rico,10497,Apparel,Europe,Rusia,59.99000168,59.99000168,-103.8799973,Eastern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
127.3899994,Men's Footwear,Puerto Rico,4695,Apparel,Europe,Reino Unido,129.9900055,129.9900055,53.5,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
127.3899994,Men's Footwear,Puerto Rico,487,Apparel,Europe,Finlandia,129.9900055,129.9900055,12.73999977,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
58.79000092,Cleats,Puerto Rico,9857,Apparel,Europe,Francia,59.99000168,59.99000168,-45.09000015,Western Europe,Perfect Fitness Perfect Rip Deck,59.99000168
126.0899963,Men's Footwear,Puerto Rico,2168,Apparel,Europe,Reino Unido,129.9900055,129.9900055,63.04999924,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
126.0899963,Men's Footwear,Puerto Rico,487,Apparel,Europe,Finlandia,129.9900055,129.9900055,-79.8199997,Northern Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
58.18999863,Cleats,Puerto Rico,4078,Apparel,Europe,Italia,59.99000168,59.99000168,15.13000011,Southern Europe,Perfect Fitness Perfect Rip Deck,59.99000168
126.0899963,Men's Footwear,Puerto Rico,11887,Apparel,Europe,Francia,129.9900055,129.9900055,32.77999878,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
126.0899963,Men's Footwear,Puerto Rico,6588,Apparel,Europe,Alemania,129.9900055,129.9900055,37.83000183,Western Europe,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055
